year,uniqueid,data_value,low_confidence_limit,high_confidence_limit,populationcount,geolocation,tractfips,boro_code,boro,tract_code
2017,3651000-36047097400,12.4,11.5,13.3,2724,"
,  
(40.6469841215, -73.8997657694)",36047097400,047,Brooklyn,097400
2017,3651000-36081112900,7.7,7.3,8.2,2242,"
,  
(40.7653992364, -73.7768143068)",36081112900,081,Queens,112900
2017,3651000-36081077500,8.1,7.8,8.5,2273,"
,  
(40.7090995174, -73.8322699239)",36081077500,081,Queens,077500
2017,3651000-36047036001,9.6,8.9,10.5,3217,"
,  
(40.5757857012, -73.9655587285)",36047036001,047,Brooklyn,036001
2017,3651000-36005043400,12.5,11.8,13.4,3592,"
,  
(40.8982111096, -73.8523369359)",36005043400,005,Bronx,043400
2017,3651000-36005021700,12.3,11.6,13,5334,"
,  
(40.84819461, -73.9132695179)",36005021700,005,Bronx,021700
2017,3651000-36081026600,12.2,11.5,13,1755,"
,  
(40.6918811989, -73.7816949301)",36081026600,081,Queens,026600
2017,3651000-36047012200,9.7,9.2,10.1,5339,"
,  
(40.6380783582, -74.0176256768)",36047012200,047,Brooklyn,012200
2017,3651000-36047073400,10.9,10.2,11.7,1889,"
,  
(40.6278153511, -73.9374778229)",36047073400,047,Brooklyn,073400
2017,3651000-36047026200,8.7,8.3,9.1,2374,"
,  
(40.6187284927, -73.9970786012)",36047026200,047,Brooklyn,026200
2017,3651000-36061002800,9.3,8.9,9.9,7114,"
,  
(40.7268637104, -73.9768107089)",36061002800,061,Manhattan,002800
2017,3651000-36047009400,9.1,8.5,9.7,5805,"
,  
(40.6433565168, -74.0013789243)",36047009400,047,Brooklyn,009400
2017,3651000-36005013200,9.1,8.6,9.6,5890,"
,  
(40.8115670795, -73.8193327382)",36005013200,005,Bronx,013200
2017,3651000-36061023600,11.5,10.8,12.3,6404,"
,  
(40.8245062319, -73.9350984036)",36061023600,061,Manhattan,023600
2017,3651000-36081006900,8.2,7.7,8.8,4611,"
,  
(40.7715023255, -73.9221540817)",36081006900,081,Queens,006900
2017,3651000-36081142900,7.8,7.6,8.2,3624,"
,  
(40.7510690158, -73.7845411882)",36081142900,081,Queens,142900
2017,3651000-36081061400,10.9,10.3,11.6,1234,"
,  
(40.6861132725, -73.7295033649)",36081061400,081,Queens,061400
2017,3651000-36081125700,8.5,8.1,8.8,3203,"
,  
(40.7241330162, -73.8079345614)",36081125700,081,Queens,125700
2017,3651000-36005025000,9.7,9.2,10.3,2383,"
,  
(40.8517064308, -73.8557005555)",36005025000,005,Bronx,025000
2017,3651000-36081115700,7.2,6.8,7.6,3388,"
,  
(40.7675760624, -73.8151694412)",36081115700,081,Queens,115700
2017,3651000-36081115100,8.1,7.8,8.5,1116,"
,  
(40.76857171, -73.8076299478)",36081115100,081,Queens,115100
2017,3651000-36081025301,7.9,7.6,8.3,4591,"
,  
(40.7445714455, -73.9165329349)",36081025301,081,Queens,025301
2017,3651000-36081021400,9,8.6,9.5,6194,"
,  
(40.7061333898, -73.8151404489)",36081021400,081,Queens,021400
2017,3651000-36085027706,8.9,8.5,9.5,2950,"
,  
(40.5909369804, -74.1619015449)",36085027706,085,Staten Island,027706
2017,3651000-36047069601,10,9.5,10.6,3780,"
,  
(40.6272281792, -73.9147856936)",36047069601,047,Brooklyn,069601
2017,3651000-36081041300,8.8,8.1,9.5,4464,"
,  
(40.7447309089, -73.8612991199)",36081041300,081,Queens,041300
2017,3651000-36081011500,8,7.6,8.6,2325,"
,  
(40.7744206173, -73.9133463677)",36081011500,081,Queens,011500
2017,3651000-36005041500,10.1,9.5,10.8,5461,"
,  
(40.8701057607, -73.8835532231)",36005041500,005,Bronx,041500
2017,3651000-36005008500,10.9,10.1,11.7,5457,"
,  
(40.8162762613, -73.8990831611)",36005008500,005,Bronx,008500
2017,3651000-36085017005,9,8.4,9.7,4507,"
,  
(40.5393536687, -74.1814133483)",36085017005,085,Staten Island,017005
2017,3651000-36047074000,11.2,10.5,12.1,3531,"
,  
(40.6273942159, -73.9412567419)",36047074000,047,Brooklyn,074000
2017,3651000-36047064200,9.5,8.9,10.2,2518,"
,  
(40.6121974602, -73.9463939467)",36047064200,047,Brooklyn,064200
2017,3651000-36047028300,11.8,11,12.7,4097,"
,  
(40.6952562886, -73.9404379155)",36047028300,047,Brooklyn,028300
2017,3651000-36061006000,7.6,7.3,8,4511,"
,  
(40.7322238906, -73.9702491198)",36061006000,061,Manhattan,006000
2017,3651000-36047045200,9.3,8.6,10,2701,"
,  
(40.6201743818, -73.9681621706)",36047045200,047,Brooklyn,045200
2017,3651000-36005012500,11.4,10.6,12.2,3905,"
,  
(40.8286461753, -73.8935164344)",36005012500,005,Bronx,012500
2017,3651000-36081066501,9,8.4,9.7,3275,"
,  
(40.7193396288, -73.8873697758)",36081066501,081,Queens,066501
2017,3651000-36061007800,7.8,7.5,8.3,8391,"
,  
(40.7463236602, -73.9746729487)",36061007800,061,Manhattan,007800
2017,3651000-36081005200,8.7,8.3,9.1,2751,"
,  
(40.6807593841, -73.8546642778)",36081005200,081,Queens,005200
2017,3651000-36081056800,10.7,10.1,11.4,4550,"
,  
(40.71557167, -73.733569734)",36081056800,081,Queens,056800
2017,3651000-36047116200,12.4,11.7,13.3,2157,"
,  
(40.6699381945, -73.8850349203)",36047116200,047,Brooklyn,116200
2017,3651000-36005015700,11.5,10.8,12.4,3580,"
,  
(40.832980647, -73.885450514)",36005015700,005,Bronx,015700
2017,3651000-36085014604,9.5,9,10,6422,"
,  
(40.5500383135, -74.1597545814)",36085014604,085,Staten Island,014604
2017,3651000-36081007900,8.7,8.2,9.2,3493,"
,  
(40.7691000708, -73.9299452144)",36081007900,081,Queens,007900
2017,3651000-36085009602,9,8.6,9.5,3461,"
,  
(40.59078243, -74.0951591913)",36085009602,085,Staten Island,009602
2017,3651000-36005023501,11,10.3,11.9,3341,"
,  
(40.8521923069, -73.9045360601)",36005023501,005,Bronx,023501
2017,3651000-36005034800,12,11.4,12.6,6129,"
,  
(40.8694471534, -73.8530706346)",36005034800,005,Bronx,034800
2017,3651000-36085023900,9.6,9.1,10.2,3250,"
,  
(40.6295398035, -74.1493305097)",36085023900,085,Staten Island,023900
2017,3651000-36047112400,11.8,11.1,12.6,3416,"
,  
(40.6660036611, -73.8871535942)",36047112400,047,Brooklyn,112400
2017,3651000-36047055000,9.2,8.6,9.9,3551,"
,  
(40.6087339099, -73.9523174219)",36047055000,047,Brooklyn,055000
2017,3651000-36081071701,8.2,7.8,8.6,5161,"
,  
(40.7312286577, -73.8599467215)",36081071701,081,Queens,071701
2017,3651000-36047107000,11.7,10.9,12.7,322,"
,  
(40.6474695745, -73.8685883837)",36047107000,047,Brooklyn,107000
2017,3651000-36081000400,9.2,8.6,9.8,4413,"
,  
(40.6896855717, -73.8647709013)",36081000400,081,Queens,000400
2017,3651000-36061004300,7.9,7.6,8.2,4270,"
,  
(40.7233237294, -73.9954662612)",36061004300,061,Manhattan,004300
2017,3651000-36061021400,11,10.4,11.9,3001,"
,  
(40.8177988793, -73.9361840847)",36061021400,061,Manhattan,021400
2017,3651000-36005019700,11,10.3,11.7,7501,"
,  
(40.8352046022, -73.9199776491)",36005019700,005,Bronx,019700
2017,3651000-36047017000,8.7,8.2,9.3,3254,"
,  
(40.6101330995, -74.012633881)",36047017000,047,Brooklyn,017000
2017,3651000-36081052200,11.5,10.7,12.4,1532,"
,  
(40.7004447003, -73.7573683277)",36081052200,081,Queens,052200
2017,3651000-36085004000,10.7,10.1,11.3,12998,"
,  
(40.6135964074, -74.080861265)",36085004000,085,Staten Island,004000
2017,3651000-36047075800,9,8.5,9.5,1816,"
,  
(40.6164751007, -73.9519619344)",36047075800,047,Brooklyn,075800
2017,3651000-36081016800,10.3,9.9,10.8,2684,"
,  
(40.6793479733, -73.8172330526)",36081016800,081,Queens,016800
2017,3651000-36047005202,8.9,8.3,9.6,2481,"
,  
(40.6185087023, -74.0446677844)",36047005202,047,Brooklyn,005202
2017,3651000-36081115900,7.6,7.2,8,3991,"
,  
(40.7686391639, -73.8207537208)",36081115900,081,Queens,115900
2017,3651000-36081027400,11.4,10.7,12.3,1735,"
,  
(40.6849049748, -73.7889890428)",36081027400,081,Queens,027400
2017,3651000-36047094402,14.1,13.1,15.2,2886,"
,  
(40.6350817395, -73.9207803607)",36047094402,047,Brooklyn,094402
2017,3651000-36081003200,8.7,8.3,9.2,1504,"
,  
(40.6873573638, -73.8467703554)",36081003200,081,Queens,003200
2017,3651000-36047052900,11.4,10.2,12.8,3979,"
,  
(40.7058713673, -73.9545060672)",36047052900,047,Brooklyn,052900
2017,3651000-36081045200,8.2,7.6,9.3,1153,"
,  
(40.714569023, -73.7995427048)",36081045200,081,Queens,045200
2017,3651000-36081027200,12,11.2,12.9,1846,"
,  
(40.6835769315, -73.7913206521)",36081027200,081,Queens,027200
2017,3651000-36047025300,10.8,10.3,11.4,2754,"
,  
(40.692621976, -73.9503366033)",36047025300,047,Brooklyn,025300
2017,3651000-36005009200,9.7,9.2,10.3,5017,"
,  
(40.8323343065, -73.8521043464)",36005009200,005,Bronx,009200
2017,3651000-36047115000,11.7,11,12.4,2595,"
,  
(40.6739223341, -73.8865225253)",36047115000,047,Brooklyn,115000
2017,3651000-36047039200,9.9,9.1,10.8,2756,"
,  
(40.595850048, -73.9630396446)",36047039200,047,Brooklyn,039200
2017,3651000-36081062300,9.2,8.7,9.8,1789,"
,  
(40.7043798881, -73.8781854995)",36081062300,081,Queens,062300
2017,3651000-36081098700,8.6,8,9.2,2444,"
,  
(40.7963447434, -73.8071091947)",36081098700,081,Queens,098700
2017,3651000-36047030000,8.5,8,9.1,4120,"
,  
(40.597403084, -73.9887444706)",36047030000,047,Brooklyn,030000
2017,3651000-36047032500,12.2,11.4,13.1,6405,"
,  
(40.667298309, -73.9577654861)",36047032500,047,Brooklyn,032500
2017,3651000-36005042000,12.1,11.5,12.9,3850,"
,  
(40.8930261314, -73.8598557444)",36005042000,005,Bronx,042000
2017,3651000-36061016700,7.8,7.5,8.3,6564,"
,  
(40.7864570017, -73.9836898962)",36061016700,061,Manhattan,016700
2017,3651000-36081103300,8.7,8.1,9.3,4116,"
,  
(40.7791778394, -73.8096597343)",36081103300,081,Queens,103300
2017,3651000-36005035900,11.4,10.7,12.2,2061,"
,  
(40.8403016468, -73.8834386709)",36005035900,005,Bronx,035900
2017,3651000-36085024401,9.5,8.9,10.3,5823,"
,  
(40.5093458458, -74.2390746826)",36085024401,085,Staten Island,024401
2017,3651000-36081112300,7.6,7.2,8,2102,"
,  
(40.7662919917, -73.771245275)",36081112300,081,Queens,112300
2017,3651000-36081024000,9.6,9.2,10.1,5464,"
,  
(40.7032768533, -73.8050731213)",36081024000,081,Queens,024000
2017,3651000-36081061800,11.1,10.6,11.7,1583,"
,  
(40.6768927372, -73.7364060318)",36081061800,081,Queens,061800
2017,3651000-36081134700,7.7,7.4,8.1,9572,"
,  
(40.737908497, -73.7811205372)",36081134700,081,Queens,134700
2017,3651000-36085013204,9.2,8.7,9.8,4843,"
,  
(40.5594209197, -74.1302415981)",36085013204,085,Staten Island,013204
2017,3651000-36005017902,12.1,11.2,13,3587,"
,  
(40.837014111, -73.913498879)",36005017902,005,Bronx,017902
2017,3651000-36047028800,8.7,8.2,9.3,3458,"
,  
(40.604511362, -73.9965622299)",36047028800,047,Brooklyn,028800
2017,3651000-36047043400,8.7,8.2,9.3,3433,"
,  
(40.6100424149, -73.9769276961)",36047043400,047,Brooklyn,043400
2017,3651000-36047023100,9.9,9.4,10.6,3025,"
,  
(40.6857866343, -73.9608381644)",36047023100,047,Brooklyn,023100
2017,3651000-36005027700,10.2,9.5,10.9,5065,"
,  
(40.8784019801, -73.901406254)",36005027700,005,Bronx,027700
2017,3651000-36081079702,7.5,7,8.1,4502,"
,  
(40.7513400102, -73.8294238115)",36081079702,081,Queens,079702
2017,3651000-36047051900,8.2,7.8,8.8,3564,"
,  
(40.7157200216, -73.9551690881)",36047051900,047,Brooklyn,051900
2017,3651000-36047078200,12.4,11.4,13.5,3864,"
,  
(40.6378537208, -73.9414428627)",36047078200,047,Brooklyn,078200
2017,3651000-36081006502,8.6,8,9.3,3853,"
,  
(40.7667951597, -73.9151193986)",36081006502,081,Queens,006502
2017,3651000-36047000301,8.2,7.9,8.7,4259,"
,  
(40.6964162829, -73.9974951749)",36047000301,047,Brooklyn,000301
2017,3651000-36047015000,8.9,8.2,9.7,1574,"
,  
(40.6153783011, -74.0107585587)",36047015000,047,Brooklyn,015000
2017,3651000-36047095800,12,11.2,13,3456,"
,  
(40.6408221076, -73.911686001)",36047095800,047,Brooklyn,095800
2017,3651000-36061028100,8.1,7.7,8.6,2867,"
,  
(40.8570766323, -73.9345044111)",36061028100,061,Manhattan,028100
2017,3651000-36081056500,8.7,8.2,9.3,1567,"
,  
(40.6942679389, -73.8968817616)",36081056500,081,Queens,056500
2017,3651000-36081018600,12.2,11.4,13.2,1623,"
,  
(40.6798952645, -73.7988943825)",36081018600,081,Queens,018600
2017,3651000-36047019400,8.7,8.2,9.2,3305,"
,  
(40.6258368627, -74.0011077275)",36047019400,047,Brooklyn,019400
2017,3651000-36061025500,8.7,8.3,9.2,5771,"
,  
(40.8460715396, -73.9475728565)",36061025500,061,Manhattan,025500
2017,3651000-36047028400,9.3,8.7,9.9,4003,"
,  
(40.6056742286, -73.998942784)",36047028400,047,Brooklyn,028400
2017,3651000-36047019600,9.1,8.7,9.4,4353,"
,  
(40.6234234307, -74.00418503)",36047019600,047,Brooklyn,019600
2017,3651000-36081018300,7.9,7.5,8.4,6031,"
,  
(40.7453503553, -73.9196718731)",36081018300,081,Queens,018300
2017,3651000-36081097202,13.6,12.5,14.7,2795,"
,  
(40.5879506664, -73.7792172596)",36081097202,081,Queens,097202
2017,3651000-36061016200,10.5,9.9,11.2,9308,"
,  
(40.7841758875, -73.9357923818)",36061016200,061,Manhattan,016200
2017,3651000-36005030900,8.6,8,9.6,3891,"
,  
(40.8996318154, -73.9179359443)",36005030900,005,Bronx,030900
2017,3651000-36081071304,8.6,8.2,8.9,6136,"
,  
(40.7288127527, -73.8541386397)",36081071304,081,Queens,071304
2017,3651000-36047068000,11.1,10.5,11.8,1809,"
,  
(40.6213763718, -73.925187877)",36047068000,047,Brooklyn,068000
2017,3651000-36005030000,9.1,8.7,9.7,5838,"
,  
(40.852201098, -73.8312344426)",36005030000,005,Bronx,030000
2017,3651000-36081012500,8.3,8,8.9,1662,"
,  
(40.7709334341, -73.9156734579)",36081012500,081,Queens,012500
2017,3651000-36081037900,9,8.2,9.8,6214,"
,  
(40.7554790128, -73.8640763362)",36081037900,081,Queens,037900
2017,3651000-36081059200,11.3,10.8,11.8,1280,"
,  
(40.7009872013, -73.7290074962)",36081059200,081,Queens,059200
2017,3651000-36085018100,8.9,8.5,9.4,2974,"
,  
(40.589102603, -74.1207995674)",36085018100,085,Staten Island,018100
2017,3651000-36061014700,7.3,7,7.7,2755,"
,  
(40.7713285438, -73.9888035908)",36061014700,061,Manhattan,014700
2017,3651000-36081002500,12.4,11.6,13.2,7571,"
,  
(40.7550656964, -73.9450541515)",36081002500,081,Queens,002500
2017,3651000-36085002700,10.5,9.9,11.1,2217,"
,  
(40.6235871642, -74.0764274449)",36085002700,085,Staten Island,002700
2017,3651000-36005002500,11.2,10.4,12.1,5491,"
,  
(40.8070028623, -73.9208781647)",36005002500,005,Bronx,002500
2017,3651000-36047039600,9.7,9.1,10.5,2126,"
,  
(40.5973496232, -73.9697067517)",36047039600,047,Brooklyn,039600
2017,3651000-36061019800,10,9.4,10.7,1914,"
,  
(40.8043024746, -73.9423626875)",36061019800,061,Manhattan,019800
2017,3651000-36081035300,9,8.4,9.7,2690,"
,  
(40.7596120158, -73.8741249559)",36081035300,081,Queens,035300
2017,3651000-36005040400,12.6,11.7,13.7,3016,"
,  
(40.8861691075, -73.8513486697)",36005040400,005,Bronx,040400
2017,3651000-36047042300,9.5,8.9,10.2,4217,"
,  
(40.6990020745, -73.9272886804)",36047042300,047,Brooklyn,042300
2017,3651000-36005013300,12.2,11.5,12.9,6384,"
,  
(40.8228225613, -73.9034849965)",36005013300,005,Bronx,013300
2017,3651000-36081086100,7.5,7,8,2370,"
,  
(40.7568129232, -73.817875814)",36081086100,081,Queens,086100
2017,3651000-36081025100,7.6,7.3,8.1,5720,"
,  
(40.7449234091, -73.9096532213)",36081025100,081,Queens,025100
2017,3651000-36081079200,11.3,10.6,12.1,2280,"
,  
(40.6689435515, -73.7969176343)",36081079200,081,Queens,079200
2017,3651000-36081114700,8.1,7.6,8.5,1673,"
,  
(40.768267547, -73.8019551159)",36081114700,081,Queens,114700
2017,3651000-36081015000,9.2,8.8,9.7,2458,"
,  
(40.6934063246, -73.8211548763)",36081015000,081,Queens,015000
2017,3651000-36061018900,10.4,9.8,11.1,11547,"
,  
(40.7973281347, -73.9642507969)",36061018900,061,Manhattan,018900
2017,3651000-36081030600,11.8,11,12.7,4213,"
,  
(40.6649036041, -73.7803647757)",36081030600,081,Queens,030600
2017,3651000-36081067700,8.7,8.1,9.3,1786,"
,  
(40.7191105733, -73.8724305635)",36081067700,081,Queens,067700
2017,3651000-36047051002,11.6,10.9,12.5,4725,"
,  
(40.6487513708, -73.9603671702)",36047051002,047,Brooklyn,051002
2017,3651000-36005006800,10.7,10.1,11.3,2897,"
,  
(40.8289603268, -73.8705137829)",36005006800,005,Bronx,006800
2017,3651000-36081147100,7.6,7.2,8.1,3341,"
,  
(40.7614729248, -73.7634657276)",36081147100,081,Queens,147100
2017,3651000-36081004401,8.9,8.5,9.3,3500,"
,  
(40.6771616126, -73.8593737034)",36081004401,081,Queens,004401
2017,3651000-36047049100,9.5,9,10,6418,"
,  
(40.7035729418, -73.9440999346)",36047049100,047,Brooklyn,049100
2017,3651000-36047085600,12.2,11.4,13.2,3608,"
,  
(40.6486244498, -73.9448275525)",36047085600,047,Brooklyn,085600
2017,3651000-36047120000,11.1,10.6,11.7,2148,"
,  
(40.6748774055, -73.8672723228)",36047120000,047,Brooklyn,120000
2017,3651000-36005038700,11.3,10.6,12,3216,"
,  
(40.8580023056, -73.8892229293)",36005038700,005,Bronx,038700
2017,3651000-36047082200,12.3,11.5,13.2,7280,"
,  
(40.6532888127, -73.9544281782)",36047082200,047,Brooklyn,082200
2017,3651000-36081093402,8.9,8.4,9.6,3657,"
,  
(40.5756037442, -73.8395295027)",36081093402,081,Queens,093402
2017,3651000-36081011000,10.5,10.2,10.8,3075,"
,  
(40.6873141884, -73.8350142615)",36081011000,081,Queens,011000
2017,3651000-36047046400,10.4,9.5,11.3,2838,"
,  
(40.6245752333, -73.9783945122)",36047046400,047,Brooklyn,046400
2017,3651000-36061007700,7.9,7.7,8.3,5966,"
,  
(40.7380854357, -74.0032949561)",36061007700,061,Manhattan,007700
2017,3651000-36081122300,7.6,7.2,8.1,3533,"
,  
(40.7349816749, -73.7994824304)",36081122300,081,Queens,122300
2017,3651000-36047005800,9.3,8.7,10,3152,"
,  
(40.6190887413, -74.0321884634)",36047005800,047,Brooklyn,005800
2017,3651000-36005022701,11.2,10.5,12,5196,"
,  
(40.8468094521, -73.9110498015)",36005022701,005,Bronx,022701
2017,3651000-36061002500,9.9,9.4,10.4,4869,"
,  
(40.7086295033, -73.9975477076)",36061002500,061,Manhattan,002500
2017,3651000-36005012701,10.9,10.2,11.7,2253,"
,  
(40.8256392964, -73.8923236665)",36005012701,005,Bronx,012701
2017,3651000-36081020200,11.2,10.5,11.8,1387,"
,  
(40.6897830519, -73.8077365438)",36081020200,081,Queens,020200
2017,3651000-36047012000,8.1,7.7,8.4,1268,"
,  
(40.632778723, -74.011721972)",36047012000,047,Brooklyn,012000
2017,3651000-36081007700,8,7.6,8.5,1478,"
,  
(40.7667328921, -73.9317327514)",36081007700,081,Queens,007700
2017,3651000-36081047500,7,6.6,7.5,4835,"
,  
(40.7336958202, -73.8754732475)",36081047500,081,Queens,047500
2017,3651000-36085014100,9.3,9,9.8,2690,"
,  
(40.6288688888, -74.1268922544)",36085014100,085,Staten Island,014100
2017,3651000-36047056500,8.4,7.9,9.2,3255,"
,  
(40.7301815293, -73.957964481)",36047056500,047,Brooklyn,056500
2017,3651000-36047098800,11.6,10.8,12.5,3054,"
,  
(40.6430018836, -73.8973152774)",36047098800,047,Brooklyn,098800
2017,3651000-36005022901,11.4,10.6,12.1,5370,"
,  
(40.8461071895, -73.9071727993)",36005022901,005,Bronx,022901
2017,3651000-36081009500,8.4,7.9,9.1,2289,"
,  
(40.7744651632, -73.9207973885)",36081009500,081,Queens,009500
2017,3651000-36005025400,9.9,9.4,10.6,1959,"
,  
(40.8484985337, -73.8524773241)",36005025400,005,Bronx,025400
2017,3651000-36081049200,10.3,9.8,10.8,4750,"
,  
(40.7229658389, -73.7584694313)",36081049200,081,Queens,049200
2017,3651000-36081054500,9,8.4,9.7,3722,"
,  
(40.7055403903, -73.9126439316)",36081054500,081,Queens,054500
2017,3651000-36081022002,8.7,8.3,9.1,5569,"
,  
(40.7131677985, -73.8144464356)",36081022002,081,Queens,022002
2017,3651000-36005040302,10.5,9.7,11.4,4386,"
,  
(40.8678675357, -73.8921759655)",36005040302,005,Bronx,040302
2017,3651000-36047088200,12.2,11.4,13.2,6740,"
,  
(40.6604945795, -73.9259819002)",36047088200,047,Brooklyn,088200
2017,3651000-36061023300,9.5,9,10.1,6527,"
,  
(40.8299898785, -73.9538286889)",36061023300,061,Manhattan,023300
2017,3651000-36081042600,9.3,8.4,10.2,512,"
,  
(40.6888457559, -73.7702130385)",36081042600,081,Queens,042600
2017,3651000-36085029104,9,8.6,9.6,6735,"
,  
(40.6137132915, -74.1634985556)",36085029104,085,Staten Island,029104
2017,3651000-36047102600,11.5,10.8,12.4,2771,"
,  
(40.6296067627, -73.8984804547)",36047102600,047,Brooklyn,102600
2017,3651000-36081026200,11.6,10.9,12.5,1465,"
,  
(40.6910078683, -73.7920923503)",36081026200,081,Queens,026200
2017,3651000-36081075702,7.6,7.2,8.2,4481,"
,  
(40.7243175837, -73.8401840617)",36081075702,081,Queens,075702
2017,3651000-36081025700,7.6,7.2,8,1542,"
,  
(40.7501093448, -73.9051744553)",36081025700,081,Queens,025700
2017,3651000-36047007700,8.4,7.9,9.2,3901,"
,  
(40.6769912036, -73.9952489433)",36047007700,047,Brooklyn,007700
2017,3651000-36061011500,7.5,7.2,7.9,2303,"
,  
(40.7571660924, -73.9935528182)",36061011500,061,Manhattan,011500
2017,3651000-36047061004,9.8,9.1,10.6,6447,"
,  
(40.5798725157, -73.9557671416)",36047061004,047,Brooklyn,061004
2017,3651000-36047010400,8.3,7.7,9,5908,"
,  
(40.6366239576, -74.0083813929)",36047010400,047,Brooklyn,010400
2017,3651000-36047004100,8.7,8.2,9.3,3598,"
,  
(40.6865997015, -73.9850537025)",36047004100,047,Brooklyn,004100
2017,3651000-36047117400,9.5,9,10.1,4329,"
,  
(40.6828584423, -73.8797861776)",36047117400,047,Brooklyn,117400
2017,3651000-36085000600,9.5,8.9,10.1,2408,"
,  
(40.6176963192, -74.0606243778)",36085000600,085,Staten Island,000600
