boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,shapearea2,prop_area_15hundredths
"3","3043600",Brooklyn,E,"043600","436",BK29,Bensonhurst East,"4017",1480301.6609600000083446502685546875000,5828.1433763400000316323712468147278,137524.136,0.994
"3","3043900",Brooklyn,E,"043900","439",BK77,Bushwick North,"4002",2152392.7033699997700750827789306640625,8162.5036362000000735861249268054962,199965.252,0.478
"3","3044000",Brooklyn,E,"044000","440",BK46,Ocean Parkway South,"4014",2173529.7168700001202523708343505859375,6721.5084653900003104354254901409149,201926.946,0.508
"3","3044100",Brooklyn,E,"044100","441",BK77,Bushwick North,"4002",1528572.6093999999575316905975341796875,5513.9106501300002491916529834270477,142010.107,0.868
"3","3044200",Brooklyn,I,"044200","442",BK46,Ocean Parkway South,"4014",1969035.9753600000403821468353271484375,6808.8692197000000305706635117530823,182928.893,0.515
"3","3044300",Brooklyn,E,"044300","443",BK77,Bushwick North,"4002",1805749.9034400000236928462982177734375,5552.1729510599998320685699582099915,167760.942,0.481
"3","3044400",Brooklyn,E,"044400","444",BK46,Ocean Parkway South,"4014",1878089.9388999999500811100006103515625,6032.5355058900004223687574267387390,174479.839,0.346
"3","3044600",Brooklyn,E,"044600","446",BK88,Borough Park,"4014",1519496.0071799999568611383438110351562,6573.6889637800004493328742682933807,141165.443,0.701
"3","3045200",Brooklyn,E,"045200","452",BK46,Ocean Parkway South,"4014",2005613.1218999999109655618667602539062,7171.8387153000003308989107608795166,186327.216,0.222
"3","3045400",Brooklyn,E,"045400","454",BK46,Ocean Parkway South,"4014",1423881.8146299999207258224487304687500,6358.0124740499995823483914136886597,132282.681,1.000
"3","3047600",Brooklyn,E,"047600","476",BK88,Borough Park,"4014",2236222.5575399999506771564483642578125,7553.3808707600001071114093065261841,207751.789,0.384
"3","3049500",Brooklyn,I,"049500","495",BK90,East Williamsburg,"4001",1389722.7889900000300258398056030273438,4737.9783592800004043965600430965424,129110.562,1.000
"3","3049900",Brooklyn,I,"049900","499",BK76,Greenpoint,"4001",1532199.7664099999237805604934692382812,5002.9453403400002571288496255874634,142347.317,0.997
"3","3050300",Brooklyn,E,"050300","503",BK90,East Williamsburg,"4001",1348755.3581000000704079866409301757812,5030.7880073400001492700539529323578,125304.530,1.000
"3","3050500",Brooklyn,E,"050500","505",BK90,East Williamsburg,"4001",1823285.6435199999250471591949462890625,6040.6819311999997808015905320644379,169390.148,0.268
"3","3051001",Brooklyn,E,"051001","510.01",BK42,Flatbush,"4015",828176.5767350000096485018730163574219,3652.7265895499999714957084506750107,76940.244,0.847
"3","3051400",Brooklyn,E,"051400","514",BK42,Flatbush,"4015",1949161.8012300000991672277450561523438,6293.5624219700002868194133043289185,181083.269,0.282
"3","3051601",Brooklyn,E,"051601","516.01",BK42,Flatbush,"4015",1247781.4647699999623000621795654296875,4556.0096959599995898315683007240295,115922.766,0.620
"3","3051602",Brooklyn,E,"051602","516.02",BK42,Flatbush,"4015",979568.0909730000421404838562011718750,4557.1630128099995999946258962154388,91004.947,0.957
"3","3051700",Brooklyn,I,"051700","517",BK73,North Side-South Side,"4001",2020312.3614900002721697092056274414062,6225.1784515899998950771987438201904,187694.872,0.720
"3","3051800",Brooklyn,I,"051800","518",BK42,Flatbush,"4015",2170111.3345699999481439590454101562500,6299.5753263400010837358422577381134,201610.053,0.013
"3","3052800",Brooklyn,I,"052800","528",BK42,Flatbush,"4015",1891640.1484399999026209115982055664062,7275.9018965600007504690438508987427,175739.055,0.369
"3","3053400",Brooklyn,E,"053400","534",BK43,Midwood,"4015",1866105.7722599999979138374328613281250,5639.9513838499997291364707052707672,173366.641,0.747
"3","3054200",Brooklyn,E,"054200","542",BK43,Midwood,"4015",2036089.6759899999015033245086669921875,5962.8135776199997053481638431549072,189158.379,0.772
"3","3054400",Brooklyn,I,"054400","544",BK43,Midwood,"4015",2045270.6108399999793618917465209960938,5970.7754372999997940496541559696198,190011.324,0.233
"3","3055000",Brooklyn,E,"055000","550",BK44,Madison,"4016",1937232.7326499999035149812698364257812,5722.0605011600000580074265599250793,179974.188,0.507
"3","3055200",Brooklyn,E,"055200","552",BK44,Madison,"4016",1805017.4443900000769644975662231445312,5520.8947273599997060955502092838287,167691.018,0.736
"3","3056600",Brooklyn,I,"056600","566",BK44,Madison,"4016",1846300.3810399998910725116729736328125,5577.8398803000000043539330363273621,171526.176,0.463
"3","3056800",Brooklyn,I,"056800","568",BK44,Madison,"4016",1267976.1793899999465793371200561523438,5221.4525912600001902319490909576416,117798.329,0.649
"3","3056900",Brooklyn,I,"056900","569",BK76,Greenpoint,"4001",1376243.7845799999777227640151977539062,5735.0623632200004067271947860717773,127858.428,0.351
"3","3057000",Brooklyn,I,"057000","570",BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"4016",2824696.8423899998888373374938964843750,8653.4160286599999380996450781822205,262421.646,0.680
"3","3057100",Brooklyn,E,"057100","571",BK76,Greenpoint,"4001",1892836.3640199999790638685226440429688,5516.2105495100004191044718027114868,175851.912,0.998
"3","3057200",Brooklyn,E,"057200","572",BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"4016",2622725.1876799999736249446868896484375,6491.8948287599996547214686870574951,243657.849,0.005
"3","3057300",Brooklyn,E,"057300","573",BK76,Greenpoint,"4001",1831149.5035200000274926424026489257812,5625.8685989699997662683017551898956,170121.003,0.991
"3","3057400",Brooklyn,I,"057400","574",BK44,Madison,"4016",1713577.6296800000127404928207397460938,6539.2387307700000746990554034709930,159195.841,0.716
"3","3057600",Brooklyn,I,"057600","576",BK44,Madison,"4016",1707334.5442699999548494815826416015625,5342.0010983199999827775172889232635,158615.812,0.976
"3","3057800",Brooklyn,E,"057800","578",BK44,Madison,"4016",1853782.1332300000358372926712036132812,5522.4139122799997494439594447612762,172221.162,0.976
"3","3058000",Brooklyn,E,"058000","580",BK44,Madison,"4016",1707766.2550200000405311584472656250000,5340.4562097199996060226112604141235,158655.898,0.976
"3","3058600",Brooklyn,E,"058600","586",BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"4016",1759616.2327600000426173210144042968750,5442.1394693399997777305543422698975,163472.784,0.007
"3","3059100",Brooklyn,I,"059100","591",BK76,Greenpoint,"4001",2060784.3341600000858306884765625000000,5916.2837362500004019238986074924469,191454.918,0.719
"3","3059200",Brooklyn,I,"059200","592",BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"4016",2360097.7487800000235438346862792968750,8185.0959122000003844732418656349182,219258.954,0.003
"3","3059401",Brooklyn,E,"059401","594.01",BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"4016",4528015.9375600004568696022033691406250,9659.7981549699998140567913651466370,420663.993,0.004
"3","3059402",Brooklyn,I,"059402","594.02",BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"4016",3470556.2400400000624358654022216796875,8094.7738361100000474834814667701721,322423.426,0.005
"3","3063200",Brooklyn,I,"063200","632",BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"4016",1264075.9028100001160055398941040039062,5753.2273680700000113574787974357605,117435.931,0.338
"3","3063800",Brooklyn,I,"063800","638",BK44,Madison,"4016",1498401.1815599999390542507171630859375,8403.5501383099999657133594155311584,139205.500,0.148
"3","3064600",Brooklyn,I,"064600","646",BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"4009",1782721.3154200001154094934463500976562,5619.5890149300003031385131180286407,165619.829,0.502
"3","3064800",Brooklyn,E,"064800","648",BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"4009",1631120.7638099999167025089263916015625,5217.2645683099999587284401059150696,151535.749,0.625
"3","3065000",Brooklyn,I,"065000","650",BK58,Flatlands,"4009",1789145.8490400000009685754776000976562,5765.9372989399998914450407028198242,166216.782,1.000
"3","3065200",Brooklyn,I,"065200","652",BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"4009",1875210.1278899998869746923446655273438,6302.3744368500010750722140073776245,174212.272,0.994
"3","3065400",Brooklyn,I,"065400","654",BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"4009",1631231.5773700000718235969543457031250,6780.0030607299995608627796173095703,151545.941,0.004
"3","3065800",Brooklyn,I,"065800","658",BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"4009",1650702.2787299999035894870758056640625,6272.7164844500002800486981868743896,153354.715,0.380
"3","3066000",Brooklyn,I,"066000","660",BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"4009",1639605.4113900000229477882385253906250,5223.5968557899996085325255990028381,152323.808,0.509
"3","3067000",Brooklyn,I,"067000","670",BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"4009",2244629.3490399997681379318237304687500,6204.7207153800000014598481357097626,208532.290,1.000
"3","3067200",Brooklyn,E,"067200","672",BK58,Flatlands,"4009",1876488.0116699999198317527770996093750,8351.8078209600007539847865700721741,174331.088,1.000
"3","3067400",Brooklyn,I,"067400","674",BK58,Flatlands,"4009",2039940.8948900001123547554016113281250,7270.4978815699996630428358912467957,189516.356,0.922
"3","3067600",Brooklyn,I,"067600","676",BK58,Flatlands,"4009",1672665.7333100000396370887756347656250,6353.5350310900003023562021553516388,155395.551,0.994
"3","3067800",Brooklyn,I,"067800","678",BK58,Flatlands,"4009",1789096.2998399999924004077911376953125,5416.4153987099998630583286285400391,166212.319,0.427
"3","3068000",Brooklyn,E,"068000","680",BK58,Flatlands,"4009",1817783.3677199999801814556121826171875,5527.0639449000000240630470216274261,168877.321,0.734
"3","3068200",Brooklyn,I,"068200","682",BK58,Flatlands,"4009",2176848.6249699997715651988983154296875,6486.6965282800001659779809415340424,202235.386,0.728
"3","3068600",Brooklyn,E,"068600","686",BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,"4009",1592924.4592800000682473182678222656250,6255.0902968299997155554592609405518,147987.143,0.990
"3","3068800",Brooklyn,I,"068800","688",BK58,Flatlands,"4009",1686416.9263299999292939901351928710938,5544.8929206200000407989136874675751,156672.909,0.856
"3","3069000",Brooklyn,I,"069000","690",BK58,Flatlands,"4009",1861629.0025599999353289604187011718750,6663.1436263599998710560612380504608,172950.674,0.374
"3","3069200",Brooklyn,I,"069200","692",BK58,Flatlands,"4009",1952887.7500599999912083148956298828125,6487.9487289899998359032906591892242,181428.966,0.664
"3","3072800",Brooklyn,I,"072800","728",BK58,Flatlands,"4009",2282665.3610399998724460601806640625000,7568.7283788799995818408206105232239,212066.434,1.000
"3","3073400",Brooklyn,I,"073400","734",BK58,Flatlands,"4009",1626698.1682599999476224184036254882812,5187.8449238499997591134160757064819,151125.088,0.330
"3","3074000",Brooklyn,E,"074000","740",BK58,Flatlands,"4009",1747894.5700099999085068702697753906250,5614.8792426299996805028058588504791,162384.584,0.960
"3","3074800",Brooklyn,E,"074800","748",BK43,Midwood,"4015",1900352.2046199999749660491943359375000,5679.8639867299998513772152364253998,176548.217,0.008
"3","3075000",Brooklyn,E,"075000","750",BK43,Midwood,"4015",1866699.2070700000040233135223388671875,5639.0786741499996423954144120216370,173421.867,0.000
"3","3076800",Brooklyn,E,"076800","768",BK43,Midwood,"4015",3265655.3037999998778104782104492187500,9001.2097433599992655217647552490234,303388.694,0.427
"3","3078400",Brooklyn,I,"078400","784",BK91,East Flatbush-Farragut,"4010",1801875.9710399999748915433883666992188,5509.6943938699996579089201986789703,167399.769,0.078
"3","3079200",Brooklyn,E,"079200","792",BK95,Erasmus,"4010",2332263.9104499998502433300018310546875,6106.7565483899998071137815713882446,216674.715,0.940
"3","3079601",Brooklyn,E,"079601","796.01",BK60,Prospect Lefferts Gardens-Wingate,"4011",1188358.7462700000032782554626464843750,4382.6848605100003624102100729942322,110402.454,0.801
"3","3080000",Brooklyn,I,"080000","800",BK60,Prospect Lefferts Gardens-Wingate,"4011",1869357.3655699999071657657623291015625,5625.2305041099998561549000442028046,173669.559,0.937
"3","3080400",Brooklyn,E,"080400","804",BK60,Prospect Lefferts Gardens-Wingate,"4011",2042543.4369200000073760747909545898438,6685.9414254800003618584014475345612,189759.088,0.985
"3","3081400",Brooklyn,E,"081400","814",BK91,East Flatbush-Farragut,"4010",1831958.5421800001058727502822875976562,5579.3555593999999473453499376773834,170194.943,0.867
"3","3081800",Brooklyn,E,"081800","818",BK95,Erasmus,"4010",1699560.0254699999932199716567993164062,5542.9989398099996833479963243007660,157894.677,0.998
"3","3084000",Brooklyn,I,"084000","840",BK91,East Flatbush-Farragut,"4010",1830663.2527900000568479299545288085938,5550.2825136299998121103271842002869,170074.364,0.733
"3","3084800",Brooklyn,I,"084800","848",BK96,Rugby-Remsen Village,"4010",1479845.4959700000472366809844970703125,4899.5969459199995981180109083652496,137482.369,0.733
"3","3085000",Brooklyn,I,"085000","850",BK91,East Flatbush-Farragut,"4010",1556707.6912599999923259019851684570312,7007.3373998099996242672204971313477,144623.100,0.697
"3","3086200",Brooklyn,E,"086200","862",BK96,Rugby-Remsen Village,"4010",1508724.4923499999567866325378417968750,4925.0871988299995791749097406864166,140165.385,0.875
"3","3086400",Brooklyn,E,"086400","864",BK96,Rugby-Remsen Village,"4010",1621224.0044299999717622995376586914062,5386.1817933499996797763742506504059,150617.028,1.000
"3","3086800",Brooklyn,E,"086800","868",BK96,Rugby-Remsen Village,"4010",1879388.2481800001114606857299804687500,5606.5195209299999987706542015075684,174601.332,0.998
"3","3087000",Brooklyn,E,"087000","870",BK91,East Flatbush-Farragut,"4010",1676352.2314800000749528408050537109375,5647.0360270800001671887002885341644,155738.618,0.925
"3","3087800",Brooklyn,I,"087800","878",BK60,Prospect Lefferts Gardens-Wingate,"4011",1629553.0989900000859051942825317382812,6146.7949886300002617645077407360077,151390.908,0.991
"3","3089000",Brooklyn,E,"089000","890",BK96,Rugby-Remsen Village,"4010",2672111.2752499999478459358215332031250,9452.9096298200001911027356982231140,248247.980,0.500
"3","3089600",Brooklyn,E,"089600","896",BK81,Brownsville,"4007",1605933.8184499999042600393295288085938,5646.7163232200000493321567773818970,149196.583,0.147
"3","3090200",Brooklyn,E,"090200","902",BK81,Brownsville,"4007",2051102.6971100000664591789245605468750,6035.6802337999997689621523022651672,190554.457,0.430
"3","3091600",Brooklyn,E,"091600","916",BK81,Brownsville,"4007",2321085.4411599999293684959411621093750,6785.2041117199996733688749372959137,215636.571,0.127
"3","3092400",Brooklyn,I,"092400","924",BK81,Brownsville,"4007",2709111.1879099998623132705688476562500,8447.4216698500003985827788710594177,251685.679,0.248
"3","3092800",Brooklyn,E,"092800","928",BK96,Rugby-Remsen Village,"4010",1692108.0291500000748783349990844726562,5286.4608509199997570249252021312714,157202.352,0.728
"3","3093000",Brooklyn,E,"093000","930",BK96,Rugby-Remsen Village,"4010",2090418.9385999999940395355224609375000,6635.8483454200004416634328663349152,194206.673,0.869
"3","3095400",Brooklyn,I,"095400","954",BK50,Canarsie,"4009",2551621.3349899998866021633148193359375,6931.2184994799999913084320724010468,237053.542,0.684
"3","3096400",Brooklyn,E,"096400","964",BK50,Canarsie,"4009",1900792.3467500000260770320892333984375,5517.2627468700002282275818288326263,176589.576,0.998
"3","3096600",Brooklyn,I,"096600","966",BK50,Canarsie,"4009",1950813.5487800000701099634170532226562,6518.2907342099997549667023122310638,181236.673,1.000
"3","3096800",Brooklyn,I,"096800","968",BK50,Canarsie,"4009",1603786.9236399999354034662246704101562,5097.8405271800002083182334899902344,148996.881,0.558
"3","3097000",Brooklyn,I,"097000","970",BK50,Canarsie,"4009",1759315.6239400000777095556259155273438,5377.9611577799996666726656258106232,163446.053,0.508
"3","3098400",Brooklyn,I,"098400","984",BK50,Canarsie,"4009",1214786.6300999999511986970901489257812,4686.5861946699997133691795170307159,112857.557,0.519
"3","3098600",Brooklyn,E,"098600","986",BK50,Canarsie,"4009",1677791.6167399999685585498809814453125,5278.8768579899997348547913134098053,155872.166,0.510
"3","3099200",Brooklyn,I,"099200","992",BK50,Canarsie,"4009",1448961.1068800000939518213272094726562,5262.8247659500002555432729423046112,134612.957,0.001
"3","3099400",Brooklyn,E,"099400","994",BK50,Canarsie,"4009",1872516.8196099998895078897476196289062,5763.4848418900000979192554950714111,173962.553,0.001
"3","3099600",Brooklyn,E,"099600","996",BK50,Canarsie,"4009",2041897.4175400000531226396560668945312,5666.1419653100001596612855792045593,189698.472,0.002
"3","3111000",Brooklyn,E,"111000","1110",BK82,East New York,"4008",1326238.7866700000595301389694213867188,4637.0688325499995698919519782066345,123212.023,0.662
"3","3112600",Brooklyn,E,"112600","1126",BK85,East New York (Pennsylvania Ave),"4007",1813472.1550900000147521495819091796875,5460.4214720700001635123044252395630,168477.717,0.832
"3","3112800",Brooklyn,E,"112800","1128",BK85,East New York (Pennsylvania Ave),"4007",1982798.1303300000727176666259765625000,5742.4925714199998765252530574798584,184208.609,0.900
"3","3113000",Brooklyn,E,"113000","1130",BK85,East New York (Pennsylvania Ave),"4007",2086280.4925800000783056020736694335938,7587.9016375900009734323248267173767,193822.477,0.500
"3","3113400",Brooklyn,E,"113400","1134",BK85,East New York (Pennsylvania Ave),"4007",1651198.2416300000622868537902832031250,5266.4848939699995753471739590167999,153401.969,0.001
"3","3114600",Brooklyn,E,"114600","1146",BK83,Cypress Hills-City Line,"4008",1723239.7967199999839067459106445312500,5921.1021865800003070035018026828766,160095.072,0.358
"3","3115200",Brooklyn,E,"115200","1152",BK82,East New York,"4008",1788251.8661400000564754009246826171875,5358.5596007000003737630322575569153,166134.819,0.263
"3","3115600",Brooklyn,E,"115600","1156",BK85,East New York (Pennsylvania Ave),"4007",1720940.1100699999369680881500244140625,5354.6779950600002848659642040729523,159881.237,1.000
"3","3117000",Brooklyn,I,"117000","1170",BK82,East New York,"4008",1653943.8516400000080466270446777343750,5331.2005655700004354002885520458221,153657.207,1.000
"3","3117201",Brooklyn,E,"117201","1172.01",BK83,Cypress Hills-City Line,"4008",1390018.1951900001149624586105346679688,5149.1817984400004206690937280654907,129137.628,0.157
"2","2003300",Bronx,E,"003300","33",BX39,Mott Haven-Port Morris,"3710",1639977.7198600000701844692230224609375,5957.0670489699996323906816542148590,152360.998,0.382
"2","2003500",Bronx,E,"003500","35",BX39,Mott Haven-Port Morris,"3710",1525330.7616099999286234378814697265625,5804.9234014699995896080508828163147,141709.811,0.617
"2","2003800",Bronx,E,"003800","38",BX09,Soundview-Castle Hill-Clason Point-Harding Park,"3709",682166.2374899999704211950302124023438,3473.8054937199999585573095828294754,63376.200,0.974
"2","2004001",Bronx,E,"004001","40.01",BX55,Soundview-Bruckner,"3709",1325276.1550300000235438346862792968750,4916.7156433500003913650289177894592,123123.914,0.907
"2","2004400",Bronx,E,"004400","44",BX55,Soundview-Bruckner,"3709",2884623.9474800000898540019989013671875,8675.9831808500002807704731822013855,267994.094,0.976
"2","2004800",Bronx,E,"004800","48",BX55,Soundview-Bruckner,"3709",1568167.5740400000941008329391479492188,5406.9824067299996386282145977020264,145689.580,0.861
"2","2006800",Bronx,E,"006800","68",BX55,Soundview-Bruckner,"3709",1692236.9051399999298155307769775390625,5612.2294425199997931485995650291443,157216.164,0.678
"2","2007000",Bronx,E,"007000","70",BX55,Soundview-Bruckner,"3709",2207823.4095399999059736728668212890625,6251.6925306299999647308140993118286,205116.393,0.619
"2","2012101",Bronx,E,"012101","121.01",BX35,Morrisania-Melrose,"3705",1251776.3128299999516457319259643554688,4426.9459523100003934814594686031342,116295.459,1.000
"2","2012500",Bronx,E,"012500","125",BX35,Morrisania-Melrose,"3705",1828803.3032800001092255115509033203125,5707.5165785299996059620752930641174,169903.775,0.761
"2","2016200",Bronx,I,"016200","162",BX52,Schuylerville-Throgs Neck-Edgewater Park,"3703",1944076.6990499999374151229858398437500,5599.1079754000002139946445822715759,180613.175,1.000
"2","2016600",Bronx,I,"016600","166",BX52,Schuylerville-Throgs Neck-Edgewater Park,"3703",3078388.7094200002029538154602050781250,7735.9784539499996753875166177749634,285995.693,0.943
"2","2017500",Bronx,E,"017500","175",BX14,East Concourse-Concourse Village,"3708",1631792.3266100001055747270584106445312,5723.6539928700003656558692455291748,151600.603,0.464
"2","2020601",Bronx,I,"020601","206.01",BX59,Westchester-Unionport,"3709",1629908.7953999999444931745529174804688,5642.6284222499998577404767274856567,151425.624,0.999
"2","2022102",Bronx,E,"022102","221.02",BX63,West Concourse,"3708",842620.1464619999751448631286621093750,3892.7625232499999583524186164140701,78283.081,0.405
"2","2022300",Bronx,E,"022300","223",BX63,West Concourse,"3708",1001578.1002099999459460377693176269531,4039.1817298599999048747122287750244,93050.969,0.680
"2","2023200",Bronx,E,"023200","232",BX37,Van Nest-Morris Park-Westchester Square,"3704",1536082.3306799998972564935684204101562,5317.0578542200000811135396361351013,142708.744,0.976
"2","2024600",Bronx,I,"024600","246",BX49,Pelham Parkway,"3704",1640625.7515100000891834497451782226562,7512.5802870699999402859248220920563,152421.284,0.126
"2","2025400",Bronx,E,"025400","254",BX37,Van Nest-Morris Park-Westchester Square,"3704",1828910.7639399999752640724182128906250,6405.4709848700003931298851966857910,169913.782,0.926
"2","2028700",Bronx,E,"028700","287",BX29,Spuyten Duyvil-Kingsbridge,"3701",1670599.1433000001125037670135498046875,5236.7207343600002786843106150627136,155205.893,0.639
"2","2031200",Bronx,I,"031200","312",BX31,Allerton-Pelham Gardens,"3704",2175834.0451299999840557575225830078125,7184.5711074999999254941940307617188,202144.459,1.000
"2","2031400",Bronx,I,"031400","314",BX31,Allerton-Pelham Gardens,"3704",2272270.8161300001665949821472167968750,7230.0391915099999096128158271312714,211103.855,0.797
"2","2033000",Bronx,E,"033000","330",BX07,Bronxdale,"3704",2218401.1916100000962615013122558593750,7143.7815078900002845330163836479187,206099.132,1.000
"2","2036502",Bronx,E,"036502","365.02",BX17,East Tremont,"3705",1050346.5488100000657141208648681640625,4332.7091699000002336106263101100922,97581.771,1.000
"2","2036800",Bronx,E,"036800","368",BX44,Williamsbridge-Olinville,"3702",1820227.7922400000970810651779174804688,6000.4168294000000969390384852886200,169107.064,0.961
"2","2039400",Bronx,E,"039400","394",BX44,Williamsbridge-Olinville,"3702",1560974.3674000001046806573867797851562,5629.5804197899997234344482421875000,145021.265,0.848
"2","2039600",Bronx,E,"039600","396",BX44,Williamsbridge-Olinville,"3702",2402726.4918100000359117984771728515625,6233.3697351700002400320954620838165,223223.685,0.459
"2","2040100",Bronx,E,"040100","401",BX05,Bedford Park-Fordham North,"3706",1841945.8253200000617653131484985351562,5663.3641498699998919619247317314148,171124.786,0.925
"2","2040303",Bronx,E,"040303","403.03",BX28,Van Cortlandt Village,"3701",949187.7934400000376626849174499511719,3875.7712219899999581684824079275131,88183.673,0.911
"2","2040304",Bronx,E,"040304","403.04",BX28,Van Cortlandt Village,"3701",723328.3915470000356435775756835937500,3459.3191703299999062437564134597778,67200.354,0.806
"2","2040502",Bronx,E,"040502","405.02",BX05,Bedford Park-Fordham North,"3706",1534114.8473600000143051147460937500000,5358.5703352000000450061634182929993,142525.946,0.721
"2","2040600",Bronx,E,"040600","406",BX44,Williamsbridge-Olinville,"3702",2403938.2242100001312792301177978515625,6241.5667893700001513934694230556488,223336.243,0.460
"2","2040701",Bronx,E,"040701","407.01",BX28,Van Cortlandt Village,"3701",630565.9846609999658539891242980957031,3907.0326486200001454562880098819733,58582.320,1.000
"2","2042200",Bronx,E,"042200","422",BX44,Williamsbridge-Olinville,"3702",1884434.5534300000872462987899780273438,5599.1612366999997902894392609596252,175072.095,0.851
"2","2042300",Bronx,E,"042300","423",BX43,Norwood,"3706",1939179.6348099999595433473587036132812,6174.6635761500001535750925540924072,180158.201,0.351
"2","2042400",Bronx,E,"042400","424",BX44,Williamsbridge-Olinville,"3702",1882378.4087199999485164880752563476562,5694.3718362700001307530328631401062,174881.078,0.723
"2","2042800",Bronx,I,"042800","428",BX62,Woodlawn-Wakefield,"3702",1821035.0344400000758469104766845703125,5422.9801900800002840696834027767181,169181.991,0.833
"2","2042902",Bronx,E,"042902","429.02",BX43,Norwood,"3706",1011499.0137200000463053584098815917969,4590.9053631500000847154296934604645,93972.647,0.977
"2","2043000",Bronx,I,"043000","430",BX62,Woodlawn-Wakefield,"3702",2219376.1269699996337294578552246093750,5850.8968068200001653167419135570526,206189.599,0.560
"2","2043400",Bronx,E,"043400","434",BX62,Woodlawn-Wakefield,"3702",3761012.9617400001734495162963867187500,10436.3510019000004831468686461448669,349414.253,0.978
"2","2043600",Bronx,E,"043600","436",BX62,Woodlawn-Wakefield,"3702",1679294.2430199999362230300903320312500,5633.9549711600002410705201327800751,156013.650,0.234
"4","4001600",Queens,E,"001600","16",QN53,Woodhaven,"4111",1623632.6606000000610947608947753906250,5985.3071132699997178860940039157867,150841.375,0.401
"4","4002800",Queens,E,"002800","28",QN54,Richmond Hill,"4111",2386683.3703600000590085983276367187500,6400.4310967999999775202013552188873,221731.618,0.401
"4","4003100",Queens,I,"003100","31",QN68,Queensbridge-Ravenswood-Long Island City,"4101",1775765.2074299999512732028961181640625,6683.0106114800000796094536781311035,164975.859,0.688
"4","4005100",Queens,E,"005100","51",QN68,Queensbridge-Ravenswood-Long Island City,"4101",1476104.5574300000444054603576660156250,5387.3670517299997300142422318458557,137136.177,0.056
"4","4006502",Queens,E,"006502","65.02",QN70,Astoria,"4101",1650722.2077099999878555536270141601562,5907.4909564299996418412774801254272,153358.966,0.857
"4","4009400",Queens,E,"009400","94",QN55,South Ozone Park,"4113",1869642.0824700000230222940444946289062,7131.9312071599997580051422119140625,173696.401,0.639
"4","4010200",Queens,E,"010200","102",QN55,South Ozone Park,"4113",2302072.7107799998484551906585693359375,7032.6558623700002499390393495559692,213870.687,0.590
"4","4010400",Queens,E,"010400","104",QN55,South Ozone Park,"4113",2007367.4864699998870491981506347656250,6736.5499819200003912555985152721405,186491.611,0.013
"4","4011200",Queens,E,"011200","112",QN54,Richmond Hill,"4111",2029245.3705899999476969242095947265625,6398.9456869499999811523593962192535,188524.166,0.101
"4","4011300",Queens,E,"011300","113",QN72,Steinway,"4101",1922996.1525300000794231891632080078125,6050.8977206999998088576830923557281,178654.430,0.245
"4","4011400",Queens,I,"011400","114",QN54,Richmond Hill,"4111",1308602.9532900000922381877899169921875,5044.5682452999999441090039908885956,121573.950,0.578
"4","4011700",Queens,I,"011700","117",QN72,Steinway,"4101",2290673.1157999997958540916442871093750,6365.3035191600001780898310244083405,212813.126,0.653
"4","4011900",Queens,E,"011900","119",QN72,Steinway,"4101",1199794.9961099999491125345230102539062,4488.1111600900003395508974790573120,111465.975,0.944
"4","4012100",Queens,E,"012100","121",QN72,Steinway,"4101",1484400.3727299999445676803588867187500,5080.8323836500003380933776497840881,137907.015,0.654
"4","4012400",Queens,E,"012400","124",QN54,Richmond Hill,"4111",2103190.1806999999098479747772216796875,6137.1038360100001227692700922489166,195394.115,0.427
"4","4012601",Queens,E,"012601","126.01",QN54,Richmond Hill,"4111",1585195.9714200000744313001632690429688,5764.7498509999995803809724748134613,147270.523,0.549
"4","4012602",Queens,E,"012602","126.02",QN54,Richmond Hill,"4111",1583994.7389700000640004873275756835938,5581.8852073799998834147118031978607,147158.918,0.406
"4","4012800",Queens,I,"012800","128",QN54,Richmond Hill,"4111",1721777.2378299999982118606567382812500,5824.9719654299997273483313620090485,159959.493,0.373
"4","4013000",Queens,E,"013000","130",QN54,Richmond Hill,"4111",2016151.0719000000972300767898559570312,7748.1019922499999665888026356697083,187307.949,0.821
"4","4013600",Queens,I,"013600","136",QN60,Kew Gardens,"4111",1632351.2058099999558180570602416992188,5973.8327624699995794799178838729858,151651.596,0.826
"4","4014000",Queens,I,"014000","140",QN60,Kew Gardens,"4111",2390486.9193600001744925975799560546875,7299.1698920500002714106813073158264,222085.213,0.985
